model,layer,k,seed,clusterer,transform,n_features,transform_time_s,silhouette,davies_bouldin,calinski_harabasz,nmi,purity,anisotropy,participation_ratio
random_seed1,1,20,1,spherical,whiten100_l2,100,2.878037929534912,0.03404907137155533,4.45580437180231,16.930918734746772,0.05394774616152758,0.118,0.0011226182105019689,85.37187194824219
random_seed1,1,20,2,spherical,whiten100_l2,100,2.878037929534912,0.03459418565034866,4.623368102087696,17.124089170439223,0.04943536579657747,0.1135,0.0011226182105019689,85.37187194824219
random_seed1,1,20,3,spherical,whiten100_l2,100,2.878037929534912,0.032535623759031296,4.610297045370107,16.618930930849732,0.053880487308637315,0.11,0.0011226182105019689,85.37187194824219
random_seed1,1,20,4,spherical,whiten100_l2,100,2.878037929534912,0.03696227818727493,4.383737470271627,17.3741699310886,0.05218025916521493,0.1195,0.0011226182105019689,85.37187194824219
random_seed1,2,20,0,spherical,whiten100_l2,100,2.322596788406372,0.0315813347697258,4.704684934389816,16.270920672965683,0.05496215893292572,0.117,0.0010926248505711555,86.2912826538086
random_seed1,2,20,1,spherical,whiten100_l2,100,2.322596788406372,0.03677104040980339,4.421078855318678,16.218789416934918,0.05717919528148525,0.1185,0.0010926248505711555,86.2912826538086
random_seed1,2,20,2,spherical,whiten100_l2,100,2.322596788406372,0.030889635905623436,4.672958695538089,16.01901812850136,0.05710962000856925,0.1245,0.0010926248505711555,86.2912826538086
random_seed1,2,20,3,spherical,whiten100_l2,100,2.322596788406372,0.03195808455348015,4.6854321442070885,16.252794993013357,0.05404148973340598,0.1155,0.0010926248505711555,86.2912826538086
random_seed1,2,20,4,spherical,whiten100_l2,100,2.322596788406372,0.03030986711382866,4.709957199009544,16.043625051374022,0.05847036881546425,0.1235,0.0010926248505711555,86.2912826538086
random_seed1,3,20,0,spherical,whiten100_l2,100,3.13371205329895,0.031303707510232925,4.6803279778065745,15.528666333664788,0.05935047475717055,0.1215,0.0010412728879600763,87.22330474853516
random_seed1,3,20,1,spherical,whiten100_l2,100,3.13371205329895,0.0313221700489521,4.69694008096428,15.65863094985516,0.04990666535537117,0.1165,0.0010412728879600763,87.22330474853516
random_seed1,3,20,2,spherical,whiten100_l2,100,3.13371205329895,0.03136228024959564,4.5612260646368,15.54885949716433,0.06075435703314743,0.1215,0.0010412728879600763,87.22330474853516
random_seed1,3,20,3,spherical,whiten100_l2,100,3.13371205329895,0.03406720608472824,4.693561516312115,15.281174622362391,0.06234070280926692,0.125,0.0010412728879600763,87.22330474853516
random_seed1,3,20,4,spherical,whiten100_l2,100,3.13371205329895,0.03372576832771301,4.685439829726064,15.134348246099306,0.05660341307184426,0.12,0.0010412728879600763,87.22330474853516
random_seed1,4,20,0,spherical,whiten100_l2,100,4.631043434143066,0.030156420543789864,4.690023840653362,15.08102971721327,0.05605341455252037,0.119,0.0009751238976605237,87.89907836914062
random_seed1,4,20,1,spherical,whiten100_l2,100,4.631043434143066,0.030405348166823387,4.714434500476535,14.914669534338648,0.055271670074541125,0.12,0.0009751238976605237,87.89907836914062
random_seed1,4,20,2,spherical,whiten100_l2,100,4.631043434143066,0.028410354629158974,4.699990215071639,14.848493175546906,0.05638933717118732,0.121,0.0009751238976605237,87.89907836914062
random_seed1,4,20,3,spherical,whiten100_l2,100,4.631043434143066,0.030628904700279236,4.72579426977021,15.164304147066584,0.0607233961986507,0.1265,0.0009751238976605237,87.89907836914062
